,ID,Sn_ratio,Se_ratio,dopant1_num,dopant1_ratio,dopant2_num,dopant2_ratio,dopant3_num,dopant3_ratio,direction,Temp,category,el_cond,seebeck,thermal,ZT
2385,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,480,1,46.84347763061523,311.82537231445315,0.34138532876968386,0.6404252002028029
2386,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,500,1,46.55582809448242,309.87359619140625,0.3242630034685135,0.6893119441406726
2387,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,520,1,46.59626083374023,309.928857421875,0.3281513869762421,0.7092579255924012
2388,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,540,1,43.65605010986328,322.16974487304685,0.3383531540632248,0.7231651288343063
2389,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,560,1,43.11467056274414,319.53021240234375,0.3191667675971985,0.7723591394001657
2390,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,580,1,38.54434661865234,319.3193054199219,0.3183603286743164,0.7160116509077595
2391,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,600,1,38.63917846679688,331.80137329101564,0.305807626247406,0.8346169128798793
2392,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,620,1,37.162911605834964,335.5520812988281,0.3026346415281296,0.8572404527595121
2393,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,640,1,35.4928653717041,343.86879272460936,0.3005430996417999,0.8937165541082162
2394,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,660,1,34.16383247375488,345.51849975585935,0.30038526058197024,0.8961372106346048
2395,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,680,1,35.6206657409668,350.8754516601563,0.2886254101991653,1.0331951312604242
2396,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,700,1,36.41630897521973,349.8494079589844,0.28586614429950713,1.0914240709683767
2397,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,720,1,35.75806427001953,347.0945068359375,0.289638152718544,1.0708933190905925
2398,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,740,1,46.52940292358399,339.5846374511719,0.2897227734327316,1.3704797887649447
2399,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,760,1,48.52487487792969,322.08368530273435,0.2770173877477646,1.381046941837086
2400,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,780,1,61.555443572998044,310.82677001953124,0.30323986411094667,1.5297188046086503
2401,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,800,1,75.08451766967774,287.84710693359375,0.3111589550971985,1.599491054522061
2402,TY0534,0.97,0.98,11,0.01,52,0.02,0,0,0,820,1,76.0258773803711,291.43369750976564,0.3641147255897522,1.4541746946983698
2403,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,300,1,30.788630294799805,195.37711181640626,0.7888556480407715,0.044695258633966874
2404,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,320,1,30.58628273010254,218.51486206054688,0.7577890992164612,0.06167231972245392
2405,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,340,1,32.84464111328125,223.0881561279297,0.7304089546203614,0.07609048930325146
2406,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,360,1,35.25646705627442,223.5460205078125,0.68194180727005,0.09300961819102567
2407,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,380,1,41.920745086669925,252.62759399414062,0.6921545147895813,0.14688285499950623
2408,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,400,1,42.43867797851563,253.07370300292968,0.6221036434173584,0.1747644653215821
2409,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,420,1,46.231815338134766,254.41869506835937,0.5964746594429016,0.21071540189709093
2410,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,440,1,49.286250305175784,283.68992309570314,0.5685600638389587,0.3069657509749098
2411,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,460,1,49.169402313232425,281.5446411132813,0.5060782432556152,0.3542661231703237
2412,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,480,1,46.11955261230469,306.0054992675781,0.4940269351005554,0.4195987229720923
2413,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,500,1,45.82493896484375,304.7378173828125,0.46951847076416015,0.4531812394717679
2414,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,520,1,45.767086029052734,305.17059936523435,0.473406708240509,0.4681743101805117
2415,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,540,1,42.950181579589845,320.15057983398435,0.46967321038246157,0.5061410483265523
2416,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,560,1,42.04573059082031,317.3569396972656,0.45606971383094785,0.5199657003678777
2417,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,580,1,37.77046356201172,318.90234375,0.45197594165802,0.49292450894581796
2418,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,600,1,37.86529541015625,337.2588806152344,0.4360502064228058,0.5926289892786845
2419,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,620,1,36.460781478881835,340.9120849609375,0.43691588640213014,0.6013185752417899
2420,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,640,1,34.77913208007813,349.24175415039065,0.43014741539955137,0.6311516442533734
2421,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,660,1,33.22326469421387,351.0111938476563,0.43312092423439025,0.6237621377042174
2422,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,680,1,34.903982925415036,352.4955322265625,0.4192165434360504,0.7034815650358778
2423,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,700,1,35.68290786743164,351.31236572265624,0.4180429995059967,0.7374357650705071
2424,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,720,1,34.412770462036136,348.6374450683594,0.4218149960041046,0.7139670664429703
2425,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,740,1,46.81843872070313,339.8388610839844,0.41953683495521543,0.9537282093589522
2426,TY0535,0.97,0.98,11,0.01,52,0.02,0,0,1,760,1,48.91104354858398,322.51325073242185,0.40756915807724,0.9486681809854158
