,id,Sn_ratio,Se_ratio,Na,Na_ratio,dopant_name,dopant,dopant_ratio,direction,temp,ZT
518,TY0518,0.99,0.96,Na,0.01,Br,35,0.04,0,800,1.5936484965615416
519,TY0519,0.99,0.96,Na,0.01,Br,35,0.04,1,800,1.235403260622505
520,TY0520,0.98,0.96,Na,0.01,Br,35,0.04,0,800,1.7959609179348524
521,TY0521,0.98,0.96,Na,0.01,Br,35,0.04,1,800,1.241966576787099
522,TY0522,0.99,0.95,Na,0.01,Br,35,0.05,0,800,1.431026047075511
523,TY0523,0.99,0.95,Na,0.01,Br,35,0.05,1,820,1.0945909066420694
524,TY0524,0.99,0.99,Na,0.01,Te,52,0.01,0,800,1.2199239212616615
525,TY0525,0.99,0.99,Na,0.01,Te,52,0.01,1,800,1.0124070923886137
526,TY0526,0.98,0.99,Na,0.01,Te,52,0.01,0,800,1.588826833273166
527,TY0527,0.98,0.99,Na,0.01,Te,52,0.01,1,800,1.106706583403137
528,TY0528,0.97,0.99,Na,0.01,Te,52,0.01,0,800,1.5523673409982743
529,TY0529,0.97,0.99,Na,0.01,Te,52,0.01,1,800,1.097203469108119
530,TY0530,0.99,0.98,Na,0.01,Te,52,0.02,0,800,1.2948915355066355
531,TY0531,0.99,0.98,Na,0.01,Te,52,0.02,1,800,1.0635298159089202
532,TY0532,0.98,0.98,Na,0.01,Te,52,0.02,0,800,1.6243226478074797
533,TY0533,0.98,0.98,Na,0.01,Te,52,0.02,1,800,1.1222015225729165
534,TY0534,0.97,0.98,Na,0.01,Te,52,0.02,0,800,1.599491054522061
535,TY0535,0.97,0.98,Na,0.01,Te,52,0.02,1,800,1.1609265515758485
536,TY0536,0.99,0.97,Na,0.01,Te,52,0.03,0,800,1.326566086157411
537,TY0537,0.99,0.97,Na,0.01,Te,52,0.03,1,800,1.0466501090829137
538,TY0538,0.98,0.97,Na,0.01,Te,52,0.03,0,800,1.3853560589339386
539,TY0539,0.98,0.97,Na,0.01,Te,52,0.03,1,800,0.9872662707477552
540,TY0540,0.97,0.97,Na,0.01,Te,52,0.03,0,800,1.6096144774889585
541,TY0541,0.97,0.97,Na,0.01,Te,52,0.03,1,800,1.2020604364097738
542,TY0542,0.99,0.96,Na,0.01,Te,52,0.04,0,800,1.2929706622342316
543,TY0543,0.99,0.96,Na,0.01,Te,52,0.04,1,800,1.035376191350334
544,TY0544,0.98,0.96,Na,0.01,Te,52,0.04,0,800,1.4022423143592508
545,TY0545,0.98,0.96,Na,0.01,Te,52,0.04,1,800,1.0265156640756754
546,TY0546,0.99,0.95,Na,0.01,Te,52,0.05,0,780,1.1446817045712443
547,TY0547,0.99,0.95,Na,0.01,Te,52,0.05,1,780,0.9324087960180896
548,TY0548,0.99,0.99,Na,0.01,I,53,0.01,0,800,1.2939427744516807
549,TY0549,0.99,0.99,Na,0.01,I,53,0.01,1,800,1.1528030325311505
550,TY0550,0.98,0.99,Na,0.01,I,53,0.01,0,800,1.8551346034781535
551,TY0551,0.98,0.99,Na,0.01,I,53,0.01,1,800,1.361143355022222
552,TY0552,0.97,0.99,Na,0.01,I,53,0.01,0,800,1.5462658816288954
553,TY0553,0.97,0.99,Na,0.01,I,53,0.01,1,800,1.1511521550093318
